,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,pid
54,2013-06-12,SFG,@PIT,1,LF,1,4,5,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.25,1488.0
55,2013-06-11,SFG,@PIT,6,LF,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.5,1488.0
56,2013-06-09,SFG,@ARI,1,LF,1,4,5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.25,1488.0
57,2013-06-08,SFG,@ARI,7,LF,1,3,5,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0,0.0,1488.0
58,2013-06-07,SFG,@ARI,1,LF,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1488.0
60,2013-06-05,SFG,TOR,7,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
61,2013-06-04,SFG,TOR,7,LF,1,3,3,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,1488.0
62,2013-06-02,SFG,@STL,1,LF,1,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1488.0
63,2013-06-01,SFG,@STL,6,LF,1,4,4,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0.0,0.25,1488.0
64,2013-06-01,SFG,@STL,6,LF-CF,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1488.0
65,2013-05-30,SFG,OAK,7,LF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1488.0
66,2013-05-29,SFG,OAK,1,LF,1,3,5,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0.667,1488.0
67,2013-05-28,SFG,@OAK,7,LF,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1488.0
68,2013-05-27,SFG,@OAK,7,LF,1,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.667,1488.0
69,2013-05-26,SFG,COL,7,LF,1,4,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,1488.0
70,2013-05-25,SFG,COL,7,PH-LF,1,2,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.5,1488.0
71,2013-05-22,SFG,WSN,7,LF,1,4,4,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,1488.0
72,2013-05-21,SFG,WSN,4,PR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
73,2013-05-20,SFG,WSN,7,LF,1,5,5,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.6,1488.0
74,2013-05-19,SFG,@COL,1,CF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,1488.0
75,2013-05-18,SFG,@COL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1488.0
76,2013-05-17,SFG,@COL,7,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
77,2013-05-15,SFG,@TOR,5,RF,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1488.0
78,2013-05-14,SFG,@TOR,1,CF,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1488.0
80,2013-05-10,SFG,ATL,7,LF,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,1488.0
81,2013-05-08,SFG,PHI,9,LF,1,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.5,1488.0
82,2013-05-06,SFG,PHI,1,CF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1488.0
83,2013-05-05,SFG,LAD,1,CF,1,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.75,1488.0
84,2013-05-04,SFG,LAD,9,LF-CF,1,2,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,0.5,1488.0
85,2013-05-03,SFG,LAD,7,LF,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1488.0
86,2013-05-01,SFG,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
87,2013-04-29,SFG,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
88,2013-04-28,SFG,@SDP,9,LF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
89,2013-04-27,SFG,@SDP,6,LF,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
90,2013-04-26,SFG,@SDP,8,PH-LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
91,2013-04-23,SFG,ARI,7,LF,1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.2,1488.0
92,2013-04-22,SFG,ARI,7,LF,1,4,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.5,1488.0
93,2013-04-21,SFG,SDP,7,LF,1,3,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.667,1488.0
94,2013-04-19,SFG,SDP,9,PH,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1488.0
95,2013-04-18,SFG,@MIL,8,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1488.0
96,2013-04-16,SFG,@MIL,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
97,2013-04-14,SFG,@CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
98,2013-04-13,SFG,@CHC,7,LF,1,4,4,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0.0,0.25,1488.0
100,2013-04-12,SFG,@CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1488.0
101,2013-04-10,SFG,COL,7,LF,1,5,5,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0.6,1488.0
102,2013-04-09,SFG,COL,9,PH-LF,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1488.0
103,2013-04-08,SFG,COL,7,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
104,2013-04-07,SFG,STL,9,LF,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,1488.0
105,2013-04-06,SFG,STL,9,LF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1488.0
106,2013-04-02,SFG,@LAD,7,LF,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.25,1488.0
107,2013-04-01,SFG,@LAD,7,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1488.0
0,2009-09-12,NYY,BAL,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1489.0
1,2009-09-06,NYY,@TOR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1489.0
0,2003-09-27,KCR,CHW,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
1,2003-09-23,KCR,DET,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
2,2003-09-11,KCR,CLE,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
3,2003-09-04,KCR,ARI,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
4,2003-07-22,KCR,OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
5,2003-07-10,KCR,@ANA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
6,2003-07-05,KCR,DET,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
7,2003-06-30,KCR,CLE,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
8,2003-06-07,KCR,@COL,9,P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1490.0
9,2003-06-01,KCR,OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
10,2003-05-27,KCR,SEA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1490.0
0,2013-07-05,STL,MIA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
1,2013-07-03,STL,@LAA,4,PH-LF,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
2,2013-06-30,STL,@OAK,7,1B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1491.0
3,2013-06-25,STL,@HOU,3,PH-LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
4,2013-06-22,STL,TEX,9,PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
5,2013-06-21,STL,TEX,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
6,2013-06-20,STL,CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
7,2013-06-17,STL,CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
8,2013-06-15,STL,@MIA,9,PH-LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
9,2013-06-14,STL,@MIA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
10,2013-06-12,STL,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
11,2013-06-11,STL,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
12,2013-06-09,STL,@CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
13,2013-06-08,STL,@CIN,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
14,2013-06-07,STL,@CIN,9,PH,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1491.0
15,2013-06-06,STL,ARI,3,LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
16,2013-06-05,STL,ARI,3,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
17,2013-06-04,STL,ARI,9,PH,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1491.0
18,2013-06-02,STL,SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
20,2013-06-01,STL,SFG,5,1B,1,3,4,2,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0.0,0.667,1491.0
21,2013-05-26,STL,@LAD,9,1B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
22,2013-05-25,STL,@LAD,2,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
23,2013-05-24,STL,@LAD,5,PH-1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
24,2013-05-22,STL,@SDP,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
25,2013-05-20,STL,@SDP,7,3B,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,1491.0
26,2013-05-18,STL,MIL,9,PH,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1491.0
27,2013-05-16,STL,NYM,7,1B,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
28,2013-05-15,STL,NYM,9,PH,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,1491.0
29,2013-05-14,STL,NYM,9,3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
30,2013-05-13,STL,NYM,9,PH,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1491.0
31,2013-05-12,STL,COL,6,PH,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1491.0
32,2013-05-05,STL,@MIL,9,PH-3B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
33,2013-05-03,STL,@MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
34,2013-04-29,STL,CIN,7,1B,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1491.0
35,2013-04-27,STL,PIT,6,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
36,2013-04-26,STL,PIT,9,PH,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1491.0
37,2013-04-20,STL,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
38,2013-04-19,STL,@PHI,6,3B,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1491.0
40,2013-04-17,STL,@PIT,2,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
41,2013-04-14,STL,MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
42,2013-04-13,STL,MIL,5,PH-1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
43,2013-04-10,STL,CIN,3,LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
44,2013-04-09,STL,CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
45,2013-04-07,STL,@SFG,7,3B,1,5,5,2,2,0,0,0,2,1,0,0,2,0,0,0,0,0,0.0,0.4,1491.0
46,2013-04-05,STL,@SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1491.0
47,2013-04-03,STL,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
48,2013-04-01,STL,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491.0
0,2007-09-30,BAL,NYY,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
1,2007-09-28,BAL,NYY,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
2,2007-09-25,BAL,TOR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
3,2007-09-21,BAL,@TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
4,2007-09-18,BAL,@NYY,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
5,2007-09-16,BAL,@TOR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
6,2007-09-15,BAL,@TOR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
7,2007-09-11,BAL,LAA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
8,2007-09-05,BAL,@TBD,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
9,2007-08-29,BAL,TBD,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
10,2007-08-26,BAL,MIN,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
11,2007-08-25,BAL,MIN,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
12,2007-08-22,BAL,TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
13,2007-08-17,BAL,@TOR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
14,2007-08-14,BAL,@NYY,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
15,2007-08-08,BAL,SEA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
16,2007-08-02,BAL,@BOS,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
17,2007-07-31,BAL,@BOS,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
18,2007-07-29,BAL,NYY,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
20,2007-07-26,BAL,TBD,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
21,2007-07-21,BAL,@OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
22,2007-07-16,BAL,@SEA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
23,2007-07-12,BAL,CHW,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
24,2007-07-08,BAL,@TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
25,2007-07-04,BAL,@CHW,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
26,2007-07-02,BAL,@CHW,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
27,2007-06-29,BAL,LAA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
28,2007-06-28,BAL,NYY,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
29,2007-06-23,BAL,@ARI,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
30,2007-06-19,BAL,@SDP,7,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1492.0
0,2002-05-06,TBD,BOS,9,RF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1493.0
1,2002-04-29,TBD,@MIN,9,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1493.0
2,2002-04-24,TBD,MIN,3,1B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1493.0
3,2002-04-21,TBD,BAL,8,1B,1,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,1493.0
4,2002-04-20,TBD,BAL,9,1B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1493.0
5,2002-04-19,TBD,BAL,9,1B,1,5,6,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0.0,0.4,1493.0
6,2002-04-18,TBD,@DET,3,PR-1B,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,1493.0
7,2002-04-17,TBD,@DET,8,DH,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1493.0
8,2002-04-14,TBD,TOR,7,3B,1,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0.0,0.0,1493.0
9,2002-04-13,TBD,TOR,8,3B,1,5,5,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0.4,1493.0
10,2002-04-12,TBD,TOR,8,3B,1,5,5,2,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0.0,0.4,1493.0
11,2002-04-11,TBD,@BAL,8,3B-1B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,1493.0
12,2002-04-10,TBD,@BAL,8,3B,1,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,0.25,1493.0
13,2002-04-06,TBD,@NYY,8,3B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1493.0
14,2002-04-05,TBD,@NYY,7,3B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1493.0
15,2002-04-04,TBD,DET,7,3B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1493.0
16,2002-04-03,TBD,DET,7,3B,1,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,1493.0
17,2002-04-02,TBD,DET,7,3B,1,4,5,1,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0.0,0.25,1493.0
0,2002-07-02,SDP,@STL,9,P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1494.0
1,2002-06-28,SDP,@KCR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1494.0
2,2002-06-25,SDP,SFG,6,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1494.0
3,2002-06-24,SDP,SFG,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1494.0
4,2002-06-23,SDP,NYY,6,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1494.0
0,2006-05-22,WSN,HOU,9,P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1496.0
1,2006-05-17,WSN,@CHC,9,P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1496.0
2,2006-05-11,WSN,@CIN,9,P,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1496.0
3,2006-05-05,WSN,PIT,9,P,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1496.0
4,2006-04-30,WSN,@STL,9,P,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1496.0
5,2006-04-19,COL,SDP,9,P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1496.0
6,2006-04-14,COL,PHI,9,P,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1496.0
7,2006-04-08,COL,@SDP,9,P,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1496.0
0,2003-06-13,MIL,@BAL,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1497.0
1,2003-06-11,MIL,FLA,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1497.0
2,2003-06-07,MIL,BOS,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1497.0
3,2003-06-06,MIL,BOS,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1497.0
4,2003-06-01,MIL,@LAD,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1497.0
5,2003-05-28,MIL,@SDP,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1497.0
0,2002-09-29,CHC,PIT,5,LF,1,4,4,2,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0.0,0.5,1498.0
1,2002-09-28,CHC,PIT,6,PH,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1498.0
2,2002-09-26,CHC,CIN,5,LF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
3,2002-09-21,CHC,@PIT,2,PH,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1498.0
4,2002-09-20,CHC,@PIT,5,LF,1,4,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,1498.0
5,2002-09-17,CHC,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
6,2002-09-15,CHC,@CIN,5,LF,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1498.0
7,2002-09-12,CHC,@CIN,6,PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
8,2002-09-10,CHC,MON,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
9,2002-09-07,CHC,@STL,5,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
10,2002-09-04,CHC,MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
11,2002-09-03,CHC,MIL,3,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
12,2002-09-02,CHC,MIL,5,1B,1,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.5,1498.0
13,2002-09-01,CHC,STL,3,RF,1,3,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1498.0
14,2002-08-31,CHC,STL,3,1B,1,2,5,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0.0,0.5,1498.0
15,2002-08-31,CHC,STL,9,RF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
16,2002-08-30,CHC,STL,5,PH-RF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
